longitude,latitude,f1,f2,f3,f4,f5,f6,t1,id
13.38,52.42,25.0,1678.0,862.0,268.0,6.1834,252.0,0.0,336
13.41,52.4,29.0,3606.0,2317.0,696.0,2.7368,690.0,0.0,337
13.41,52.38,34.0,3100.0,1155.0,542.0,3.0938,617.0,0.0,338
13.25,52.52,11.0,4981.0,1934.0,686.0,3.7041,814.0,0.0,339
13.46,52.45,21.0,1484.0,984.0,380.0,2.1734,394.0,0.0,340
13.48,52.44,6.0,2301.9284731774414,2447.0,441.2774725274725,2.3617,470.98664225337797,0.0,341
13.5,52.41,33.0,2170.0,854.0,303.0,3.6054629076086955,311.0,0.0,342
13.15,52.42,33.0,3007.0,1252.0,488.0,3.8816,498.0,0.0,343
13.49,52.43,27.0,2127.0,1970.0,534.0,1.4722,628.0,0.0,344
13.52,52.42,46.0,1476.0,688.0,353.0,2.7316,344.0,0.0,345
13.55,52.4,32.0,1408.0,1331.0,284.0,3.7014,307.0,0.0,346
13.52,52.41,26.0,3175.0,2460.0,775.0,3.125,736.0,0.0,347
13.56,52.41,16.0,1853.0,1013.0,362.0,2.7083,390.0,0.0,348
13.49,52.4,9.0,2268.0,1311.0,585.0,2.6607,594.0,0.0,349
13.51,52.42,46.0,1854.0,1360.0,429.0,2.4844,462.0,0.0,350
13.52,52.44,23.0,5495.0,2873.0,1004.0,3.9156,1141.0,0.0,351
13.5,52.43,17.0,1145.0,499.0,202.0,4.6389,209.0,0.0,352
13.47,52.45,35.0,1853.0,958.0,340.0,3.3578,331.0,0.0,353
13.49,52.45,16.0,5121.0,2464.0,761.0,6.6204,735.0,0.0,354
13.5,52.48,51.0,2619.0,922.0,393.0,4.6042,403.0,0.0,355
13.49,52.49,52.0,275.0,273.0,111.0,1.1667,123.0,0.0,356
13.54,52.45,16.0,56.0,39.0,14.0,2.625,7.0,0.0,357
13.55,52.45,23.0,2301.9284731774414,2942.0,441.2774725274725,3.0963,470.98664225337797,0.0,358
13.55,52.43,18.0,2436.0,1303.0,386.0,6.1968,375.0,0.0,359
13.54,52.46,21.0,2387.0,913.0,341.0,7.736,357.0,0.0,360
13.59,52.45,52.0,2491.0,1098.0,468.0,3.075,474.0,0.0,361
13.56,52.44,3.0,2301.9284731774414,1255.2263374485597,441.2774725274725,6.0824,470.98664225337797,0.0,362
13.55,52.46,18.0,3548.0,1476.0,699.0,3.7188,880.0,0.0,363
13.54,52.48,36.0,1730.0,1099.0,353.0,4.0368,387.0,0.0,364
13.51,52.43,35.0,1818.0,1444.0,372.0,2.745,374.0,0.0,365
13.52,52.43,22.0,3173.0,1181.0,355.0,3.6054629076086955,372.0,0.0,366
13.56,52.43,5.0,4116.0,1714.0,717.0,2.5612,761.0,0.0,367
13.56,52.45,46.0,3304.0,1783.0,777.0,3.6148,792.0,0.0,368
13.56,52.46,17.0,1682.0,887.0,316.0,1.8438,332.0,0.0,369
13.57,52.42,28.0,4225.0,1908.0,686.0,1.74,835.0,0.0,370
13.55,52.42,18.0,3405.0,1945.0,509.0,5.7652,556.0,0.0,371
13.58,52.41,16.0,3913.0,1752.0,557.0,7.3644,565.0,0.0,372
13.59,52.4,26.0,1453.0,896.0,260.0,3.4861,251.0,0.0,373
13.57,52.4,52.0,4019.0,1728.0,706.0,2.2462,824.0,0.0,374
13.56,52.42,19.0,683.0,302.0,111.0,2.5,139.0,0.0,375
13.33,52.62,17.0,4190.0,1802.0,673.0,2.4744,946.0,0.0,376
13.59,52.41,18.0,697.0,356.0,114.0,2.5568,150.0,0.0,377
13.6,52.41,26.0,2364.0,1520.0,529.0,1.9444,604.0,0.0,378
13.63,52.4,41.0,1933.0,1255.2263374485597,719.0,1.8539,791.0,0.0,379
13.64,52.39,35.0,1213.0,532.0,181.0,3.6806,200.0,0.0,380
13.66,52.38,35.0,2787.0,1431.0,601.0,2.5469,587.0,0.0,381
13.64,52.4,49.0,1993.0,1052.0,394.0,2.2138,446.0,0.0,382
13.61,52.45,42.0,3321.0,1346.0,658.0,2.4618,688.0,0.0,383
13.6,52.45,32.0,2081.0,1342.0,411.0,2.7958,472.0,0.0,384
13.59,52.46,4.0,4075.0,2239.0,849.0,3.5857,927.0,0.0,385
13.6,52.49,25.0,2973.0,1413.0,595.0,4.3819,622.0,0.0,386
13.63,52.44,33.0,883.0,1007.0,210.0,2.8281,211.0,0.0,387
13.62,52.5,19.0,4808.0,2422.0,971.0,4.0121,1029.0,0.0,388
13.62,52.49,23.0,4815.0,1255.2263374485597,1016.0,3.488,1081.0,0.0,389
13.73,52.43,44.0,1218.0,1175.0,342.0,1.9688,374.0,0.0,390
13.62,52.44,43.0,2549.0,1060.0,528.0,3.6417,511.0,0.0,391
13.6,52.42,37.0,1212.0,1076.0,293.0,3.2115,304.0,0.0,392
13.63,52.43,20.0,5001.0,2330.0,830.0,4.0833,830.0,0.0,393
13.68,52.43,32.0,3511.0,1733.0,510.0,3.46,646.0,0.0,394
13.7,52.42,33.0,1369.0,758.0,246.0,4.0341,280.0,0.0,395
13.61,52.46,14.0,1559.0,1639.0,567.0,1.9949,646.0,0.0,396
13.64,52.43,16.0,2592.0,1279.0,383.0,6.9741,372.0,0.0,397
13.72,52.42,33.0,3260.0,1784.0,666.0,3.5078,673.0,0.0,398
13.68,52.44,36.0,1997.0,772.0,348.0,4.95,356.0,0.0,399
13.69,52.43,23.0,1894.0,769.0,392.0,6.0352,416.0,0.0,400
13.63,52.42,27.0,2253.0,1197.0,384.0,3.3203,382.0,0.0,401
13.61,52.52,13.0,1814.0,1010.0,313.0,6.3489,320.0,0.0,402
13.56,52.53,20.0,2858.0,1422.0,589.0,1.9657,612.0,0.0,403
13.59,52.5,44.0,1960.0,1286.0,381.0,2.1518,393.0,0.0,404
13.6,52.51,24.0,2642.0,1649.0,633.0,3.0187,696.0,0.0,405
13.58,52.54,34.0,397.0,250.0,121.0,1.675,132.0,0.0,406
13.58,52.5,19.0,3090.0,1621.0,520.0,4.0806,552.0,0.0,407
13.53,52.52,20.0,3758.0,1685.0,757.0,2.3667,798.0,0.0,408
13.55,52.5,33.0,1653.0,814.0,328.0,3.1406,334.0,0.0,409
13.59,52.48,23.0,2301.9284731774414,2951.0,1063.0,6.3702,1078.0,0.0,410
13.57,52.48,31.0,3064.0,1476.0,549.0,3.6667,575.0,0.0,411
13.54,52.55,4.0,1606.0,815.0,426.0,3.375,498.0,0.0,412
13.52,52.53,24.0,2301.9284731774414,1750.0,441.2774725274725,2.9167,470.98664225337797,0.0,413
13.55,52.56,44.0,1703.0,789.0,249.0,1.7083,358.0,0.0,414
13.46,52.53,26.0,3234.0,1597.0,513.0,6.1074,517.0,0.0,415
13.54,52.57,34.0,1763.0,894.0,297.0,5.0096,303.0,0.0,416
13.52,52.52,28.0,1737.0,1764.0,514.0,1.7813,521.0,0.0,417
13.51,52.55,39.0,1639.0,988.0,309.0,3.9612,300.0,0.0,418
13.48,52.58,30.0,1631.0,788.0,284.0,3.3098,284.0,0.0,419
13.56,52.5,5.0,2634.0,1173.0,372.0,6.746,359.0,0.0,420
13.49,52.56,20.0,2569.0,2341.0,705.0,2.0114,737.0,0.0,421
13.49,52.55,44.0,1284.0,925.0,261.0,1.7321,278.0,0.0,422
13.46,52.58,26.0,3080.0,1257.0,465.0,4.9861,473.0,0.0,423
13.53,52.58,27.0,489.0,403.0,97.0,5.144,98.0,0.0,424
13.47,52.58,34.0,2999.0,927.0,369.0,3.6054629076086955,365.0,0.0,425
13.52,52.54,5.0,2301.9284731774414,1255.2263374485597,441.2774725274725,4.4821,470.98664225337797,0.0,426
13.51,52.54,36.0,1407.0,1763.0,350.0,2.6364,385.0,0.0,427
13.53,52.54,12.0,4485.0,2445.0,832.0,3.7611,805.0,0.0,428
13.51,52.58,37.0,2144.0,860.0,435.0,3.9464,446.0,0.0,429
13.43,52.56,19.0,280.0,483.0,87.0,1.95,84.0,0.0,430
13.43,52.58,14.0,2351.0,1215.0,548.0,2.3155,620.0,0.0,431
13.43,52.57,24.0,1332.0,625.0,230.0,4.4375,252.0,0.0,432
13.46,52.57,52.0,1500.0,384.0,145.0,7.1576,176.0,0.0,433
13.47,52.57,27.0,3858.0,2321.0,873.0,3.3155,1062.0,0.0,434
13.45,52.57,31.0,1370.0,1062.0,277.0,3.5156,284.0,0.0,435
13.44,52.58,39.0,3627.0,1531.0,635.0,4.537,666.0,0.0,436
13.5,52.64,47.0,1648.0,1308.0,385.0,1.2069,432.0,0.0,437
13.47,52.62,20.0,958.0,590.0,189.0,2.6094,245.0,0.0,438
13.41,52.59,24.0,1629.0,1012.0,488.0,1.7452,587.0,0.0,439
13.41,52.6,9.0,2301.9284731774414,1255.2263374485597,441.2774725274725,3.6033,470.98664225337797,0.0,440
13.44,52.59,31.0,2025.0,2231.0,593.0,2.4741,618.0,0.0,441
13.39,52.59,10.0,1145.0,726.0,251.0,1.645,293.0,0.0,442
13.37,52.58,13.0,2301.9284731774414,1255.2263374485597,947.0,7.2216,1007.0,0.0,443
13.36,52.58,33.0,1486.0,781.0,274.0,3.5647,290.0,0.0,444
13.38,52.6,16.0,1603.0,1080.0,296.0,6.1256,287.0,0.0,445
13.4,52.6,18.0,1880.0,994.0,425.0,1.69,487.0,0.0,446
13.39,52.6,32.0,4981.0,1255.2263374485597,441.2774725274725,1.7805,470.98664225337797,0.0,447
13.35,52.58,42.0,1372.0,674.0,271.0,2.8793,544.3654353562006,0.0,448
13.35,52.62,46.0,941.0,621.0,195.0,1.325,218.0,0.0,449
13.37,52.61,13.0,2312.0,1084.0,388.0,5.038,352.0,0.0,450
13.36,52.62,31.0,2301.9284731774414,2092.0,796.0,3.6054629076086955,842.0,0.0,451
13.4,52.56,5.0,5429.0,2315.0,687.0,3.6054629076086955,665.0,0.0,452
13.31,52.58,29.0,2742.0,2477.0,532.0,3.5072,488.0,0.0,453
13.32,52.58,37.0,2655.0,1056.0,401.0,5.4224,415.0,0.0,454
13.32,52.56,38.0,1865.0,1052.0,354.0,1.7891,384.0,0.0,455
13.33,52.54,35.0,1434.0,744.0,252.0,3.7308,279.0,0.0,456
13.33,52.55,17.0,1869.0,831.0,262.0,6.148,311.0,0.0,457
13.3,52.57,16.0,3992.0,2097.0,555.0,6.7287,540.0,0.0,458
13.33,52.58,27.0,1446.0,670.0,281.0,3.2625,295.0,0.0,459
13.31,52.56,52.0,836.0,747.0,166.0,4.125,175.0,0.0,460
13.3,52.6,32.0,1997.0,866.0,281.0,5.062,317.0,0.0,461
13.31,52.55,44.0,1792.0,1115.0,358.0,3.9091,404.0,0.0,462
13.36,52.61,35.0,1720.0,1452.0,425.0,3.5909,421.0,0.0,463
13.3,52.64,34.0,2782.0,1219.0,507.0,5.0779,502.0,0.0,464
13.29,52.65,35.0,1930.0,805.0,338.0,4.4643,328.0,0.0,465
13.24,52.6,35.0,2683.0,1498.0,484.0,5.1282,475.0,0.0,466
13.24,52.62,42.0,2359.0,1131.0,480.0,2.0833,504.0,0.0,467
13.27,52.59,31.0,2301.9284731774414,2428.0,843.0,3.6054629076086955,876.0,0.0,468
13.25,52.6,52.0,2564.0,1092.0,459.0,3.5302,502.0,0.0,469
13.22,52.62,41.0,1305.0,1384.0,369.0,2.45,381.0,0.0,470
13.23,52.59,27.0,2510.0,1255.2263374485597,726.0,2.4875,783.0,0.0,471
13.23,52.57,19.0,1583.0,704.0,269.0,2.1042,392.0,0.0,472
13.22,52.57,21.0,2301.9284731774414,1255.2263374485597,441.2774725274725,5.1506,470.98664225337797,0.0,473
13.21,52.59,16.0,50.0,20.0,6.0,2.625,10.0,0.0,474
13.24,52.56,4.0,4833.0,2088.0,789.0,5.1781,784.0,0.0,475
13.24,52.59,34.0,1706.0,628.0,243.0,4.1842,276.0,0.0,476
13.25,52.54,39.0,1730.0,899.0,309.0,2.6648,310.0,0.0,477
13.27,52.58,42.0,881.0,464.0,163.0,2.9511,170.0,0.0,478
13.26,52.57,23.0,3707.0,1938.0,658.0,2.725,769.0,0.0,479
13.22,52.53,24.0,1880.0,967.0,418.0,4.4545,405.0,0.0,480
13.17,52.54,32.0,1116.0,1265.0,302.0,2.295,328.0,0.0,481
13.21,52.51,35.0,757.0,474.0,132.0,3.7361,151.0,0.0,482
13.22,52.54,15.0,2485.0,1994.0,670.0,2.8333,742.0,0.0,483
13.2,52.51,21.0,1653.0,737.0,308.0,1.9727,419.0,0.0,484
13.22,52.55,22.0,1540.0,610.0,268.0,1.5227,364.0,0.0,485
13.17,52.48,51.0,1250.0,452.0,232.0,2.625,235.0,0.0,486
13.23,52.53,29.0,2195.0,1360.0,401.0,3.4773,414.0,0.0,487
13.17,52.56,35.0,871.0,354.0,154.0,4.3214,145.0,0.0,488
13.13,52.53,46.0,453.0,533.0,132.0,2.2961,119.0,0.0,489
13.19,52.5,11.0,2127.0,1989.0,530.0,2.9028,581.0,0.0,490
13.2,52.5,30.0,3376.0,1990.0,725.0,3.7813,720.0,0.0,491
13.16,52.5,29.0,2077.0,1418.0,524.0,1.8281,577.0,0.0,492
13.2,52.49,19.0,3754.0,1692.0,550.0,6.7644,588.0,0.0,493
13.19,52.48,27.0,3526.0,1725.0,553.0,5.7812,589.0,0.0,494
13.15,52.45,16.0,324.0,135.0,61.0,2.4615,61.0,0.0,495
13.26,52.54,29.0,1223.0,633.0,204.0,6.5143,215.0,0.0,496
13.31,52.54,17.0,2641.0,1167.0,647.0,2.2875,627.0,0.0,497
13.28,52.53,32.0,2856.0,1499.0,601.0,3.63,622.0,0.0,498
13.26,52.48,39.0,2078.0,1901.0,504.0,1.1468,561.0,0.0,499
13.14,52.47,37.0,1822.0,1961.0,506.0,1.9881,498.0,0.0,500
13.18,52.47,36.0,2099.0,1845.0,483.0,1.4138,510.0,0.0,501
13.18,52.48,37.0,2395.0,2489.0,599.0,1.5933,627.0,0.0,502
13.19,52.47,37.0,1361.0,1398.0,328.0,1.1681,348.0,0.0,503
13.2,52.48,46.0,176.0,101.0,40.0,2.2361,43.0,0.0,504
13.18,52.44,38.0,1452.0,1139.0,340.0,2.707,354.0,0.0,505
13.13,52.44,18.0,1748.0,921.0,327.0,3.3315,337.0,0.0,506
13.18,52.43,21.0,3298.0,1862.0,687.0,2.1507,716.0,0.0,507
13.17,52.43,47.0,1985.0,819.0,340.0,6.5147,315.0,0.0,508
13.12,52.43,38.0,4116.0,1196.0,422.0,3.5625,949.0,0.0,509
13.18,52.42,32.0,2468.0,1190.0,479.0,3.8275,552.0,0.0,510
13.17,52.47,45.0,2317.0,1057.0,428.0,4.375,448.0,0.0,511
13.15,52.46,39.0,2033.0,956.0,379.0,3.1736,370.0,0.0,512
13.12,52.42,6.0,1926.0,965.0,316.0,4.7463,303.0,0.0,513
13.17,52.42,17.0,3361.0,1255.2263374485597,914.0,2.2813,925.0,0.0,514
13.2,52.43,22.0,3740.0,2011.0,824.0,1.3039,965.0,0.0,515
13.21,52.42,7.0,5320.0,2015.0,768.0,6.3373,855.0,0.0,516
13.23,52.43,34.0,1932.0,1053.0,316.0,5.1377,315.0,0.0,517
13.25,52.46,20.0,1517.0,1287.0,328.0,1.6607,323.0,0.0,518
13.27,52.46,33.0,1981.0,1665.0,466.0,3.0833,484.0,0.0,519
13.26,52.47,16.0,1343.0,732.0,195.0,3.5833,241.0,0.0,520
13.28,52.47,12.0,2739.0,1859.0,498.0,2.9936,535.0,0.0,521
13.28,52.45,24.0,1610.0,909.0,323.0,1.8661,324.0,0.0,522
13.27,52.47,11.0,2301.9284731774414,1255.2263374485597,441.2774725274725,3.5522,470.98664225337797,0.0,523
13.3,52.48,26.0,2332.0,1285.0,404.0,5.388,371.0,0.0,524
13.86,52.47,52.0,1941.0,955.0,425.0,4.1339,436.0,0.0,525
13.7,52.5,17.0,1452.0,630.0,194.0,6.9113,188.0,0.0,526
13.8,52.50359625668449,52.0,2747.0,1309.0,653.0,2.943,736.0,0.0,527
13.8,52.28,22.0,2001.0,1520.0,387.0,3.148,387.0,0.0,528
13.79,52.50359625668449,22.0,3273.0,1151.0,463.0,3.6054629076086955,480.0,0.0,529
13.74,52.50359625668449,15.0,3062.0,1624.0,538.0,4.3864,584.0,0.0,530
13.403213811420985,52.50359625668449,17.0,838.0,388.0,142.0,3.6563,161.0,0.0,531
13.403213811420985,52.50359625668449,19.0,3267.0,1252.0,566.0,2.7236,614.0,0.0,532
13.403213811420985,52.50359625668449,38.0,1402.0,970.0,382.0,1.6343,370.0,0.0,533
13.403213811420985,52.50359625668449,20.0,3435.0,1293.0,553.0,6.7578,593.0,0.0,534
13.403213811420985,52.50359625668449,17.0,1521.0,607.0,240.0,3.5,309.0,0.0,535
13.403213811420985,52.50359625668449,6.0,2073.0,826.0,375.0,3.055,388.0,0.0,536
13.403213811420985,52.50359625668449,13.0,2364.0,1257.0,380.0,4.6167,421.0,0.0,537
13.403213811420985,52.50359625668449,34.0,1403.0,839.0,255.0,4.7031,262.0,0.0,538
13.403213811420985,52.50359625668449,17.0,729.0,431.0,121.0,4.2188,134.0,0.0,539
13.403213811420985,52.50359625668449,33.0,4492.0,1255.2263374485597,441.2774725274725,3.0546,544.3654353562006,0.0,540
13.48,52.45,25.0,3295.0,1477.0,770.0,1.8325,824.0,0.0,541
13.51,52.64,52.0,2287.0,829.0,296.0,7.8383,295.0,0.0,542
13.4,52.62,15.0,666.0,247.0,164.0,2.15,152.0,0.0,543
13.13,52.46,36.0,1672.0,969.0,337.0,3.0536,302.0,0.0,544
13.5,52.47,32.0,3202.0,1316.0,538.0,5.2888,537.0,0.0,545
13.47,52.6,20.0,2587.0,1534.0,540.0,2.4375,547.0,0.0,546
13.24,52.53,52.0,2935.0,975.0,327.0,3.6054629076086955,341.0,0.0,547
13.3,52.63,30.0,2246.0,1032.0,548.0,3.5871,552.0,0.0,548
13.26,52.46,35.0,1300.0,1216.0,326.0,1.2,356.0,0.0,549
13.46,52.48,29.0,335.0,202.0,91.0,2.0062,107.0,0.0,550
13.32,52.54,26.0,3433.0,1492.0,798.0,2.9258,873.0,0.0,551
13.17,52.49,47.0,3453.0,1353.0,728.0,4.016,779.0,0.0,552
13.38,52.58,52.0,50.0,60.0,16.0,4.125,9.0,0.0,553
13.21,52.57,7.0,2914.0,1584.0,499.0,4.6312,481.0,0.0,554
13.63,52.39,46.0,2198.0,839.0,335.0,6.5778,352.0,0.0,555
13.64,52.45,31.0,2712.0,1519.0,629.0,1.942,628.0,0.0,556
13.5,52.6,29.0,2077.0,1887.0,489.0,1.4107,524.0,0.0,557
13.39,52.63,28.0,3763.0,1967.0,724.0,5.3244,762.0,0.0,558
13.4,52.64,21.0,4426.0,1856.0,761.0,4.1,790.0,0.0,559
13.56,52.48,16.0,2240.0,1104.0,416.0,3.5313,443.0,0.0,560
13.41,52.61,19.0,2439.0,1416.0,469.0,2.4474,462.0,0.0,561
13.14,52.49,14.0,388.0,35.0,17.0,6.1359,108.0,0.0,562
13.62,52.41,22.0,1580.0,686.0,264.0,1.8065,372.0,0.0,563
13.23,52.6,15.0,1386.0,703.0,185.0,3.6415,247.0,0.0,564
13.27,52.63,17.0,871.0,955.0,351.0,1.4375,379.0,0.0,565
13.52,52.55,43.0,2070.0,1925.0,444.0,1.4635,512.0,0.0,566
13.61,52.43,17.0,1258.0,885.0,229.0,3.05,254.0,0.0,567
13.62,52.43,24.0,3533.0,1496.0,723.0,2.8106,741.0,0.0,568
13.68,52.37,52.0,888.0,360.0,175.0,2.1944,168.0,0.0,569
13.403213811420985,52.50359625668449,19.0,1124.0,598.0,261.0,1.8984,290.0,0.0,570
13.403213811420985,52.50359625668449,36.0,2988.0,1357.0,657.0,3.5174,719.0,0.0,571
13.403213811420985,52.50359625668449,30.0,1242.0,1438.0,325.0,2.6607,338.0,0.0,572
13.18,52.5,13.0,2614.0,1949.0,537.0,2.0547,650.0,0.0,573
13.42,52.38,14.0,4794.0,2252.0,768.0,4.2061,767.0,0.0,574
13.42,52.59,52.0,3519.0,1883.0,706.0,3.4861,711.0,0.0,575
13.4,52.61,25.0,1492.0,755.0,389.0,3.0893,439.0,0.0,576
13.16,52.54,16.0,2812.0,1620.0,523.0,3.7404,514.0,0.0,577
13.57,52.51,32.0,3152.0,1255.2263374485597,526.0,2.725,596.0,0.0,578
13.35,52.61,52.0,2756.0,971.0,510.0,5.5871,542.0,0.0,579
13.12,52.54,33.0,1624.0,1412.0,323.0,4.0385,337.0,0.0,580
13.32,52.55,16.0,1257.0,559.0,213.0,4.4531,231.0,0.0,581
13.23,52.55,4.0,2301.9284731774414,1255.2263374485597,441.2774725274725,6.1287,470.98664225337797,0.0,582
13.29,52.61,42.0,1809.0,1094.0,382.0,2.767,424.0,0.0,583
13.49,52.48,8.0,2301.9284731774414,1255.2263374485597,441.2774725274725,5.0012,470.98664225337797,0.0,584
13.58,52.39,14.0,2301.9284731774414,3025.0,441.2774725274725,4.0653,470.98664225337797,0.0,585
13.58,52.48,22.0,809.0,334.0,157.0,2.3846,180.0,0.0,586
13.45,52.58,33.0,2970.0,1869.0,539.0,4.3636,547.0,0.0,587
13.65,52.35,31.0,3052.0,1581.0,788.0,3.0744,844.0,0.0,588
13.4,52.47,52.0,1294.0,434.0,180.0,5.7914,175.0,0.0,589
13.3,52.56,34.0,1503.0,731.0,285.0,4.0352,264.0,0.0,590
13.15,52.56,44.0,1488.0,667.0,281.0,4.0862,259.0,0.0,591
13.65,52.45,33.0,1353.0,1079.0,237.0,4.5417,228.0,0.0,592
13.66,52.45,37.0,4005.0,1602.0,606.0,6.4666,614.0,0.0,593
13.25,52.55,38.0,4105.0,2561.0,909.0,3.8684,950.0,0.0,594
13.15,52.48,16.0,1755.0,674.0,410.0,5.1602,410.0,0.0,595
13.22,52.6,41.0,839.0,419.0,215.0,5.012,190.0,0.0,596
13.3,52.55,20.0,3212.0,1064.0,526.0,6.6155,572.0,0.0,597
13.16,52.47,21.0,5639.0,2670.0,871.0,6.0809,894.0,0.0,598
13.44,52.63,36.0,1765.0,1008.0,382.0,2.0639,438.0,0.0,599
13.18,52.56,35.0,2072.0,1249.0,317.0,3.9855,349.0,0.0,600
13.7,52.4,15.0,3780.0,1632.0,721.0,2.7644,792.0,0.0,601
13.13,52.45,7.0,2301.9284731774414,1255.2263374485597,441.2774725274725,3.1662,544.3654353562006,0.0,602
13.19,52.45,20.0,2110.0,1008.0,325.0,6.1509,335.0,0.0,603
13.13,52.41,30.0,1610.0,1000.0,397.0,2.0357,410.0,0.0,604
13.43,52.62,36.0,2127.0,807.0,306.0,3.6054629076086955,314.0,0.0,605
13.19,52.46,30.0,1856.0,1103.0,379.0,4.0357,339.0,0.0,606
13.23,52.56,15.0,4206.0,1863.0,869.0,2.0591,922.0,0.0,607
13.49,52.44,19.0,2238.0,1190.0,507.0,2.0714,573.0,0.0,608
13.27,52.6,44.0,2267.0,980.0,372.0,3.6,426.0,0.0,609
13.5,52.49,34.0,1765.0,772.0,282.0,5.0118,284.0,0.0,610
13.24,52.50359625668449,25.0,4137.0,1905.0,630.0,4.375,662.0,0.0,611
13.49,52.61,10.0,3587.0,1398.0,763.0,2.569,774.0,0.0,612
13.26,52.61,32.0,2352.0,1316.0,447.0,2.2292,477.0,0.0,613
13.28,52.65,18.0,1665.0,1095.0,390.0,2.6038,477.0,0.0,614
13.56,52.47,30.0,2180.0,1050.0,390.0,6.3688,369.0,0.0,615
13.58,52.4,36.0,599.0,361.0,139.0,5.0395,125.0,0.0,616
13.35,52.4,46.0,3007.0,2587.0,814.0,2.7179,854.0,0.0,617
13.43,52.63,30.0,504.0,529.0,123.0,1.9531,140.0,0.0,618
13.53,52.56,15.0,3193.0,1303.0,426.0,5.3017,468.0,0.0,619
13.12,52.45,45.0,818.0,340.0,138.0,4.8021,144.0,0.0,620
13.05,52.75,6.0,2187.0,697.0,273.0,6.2685,277.0,0.0,621
13.6,52.5,31.0,1701.0,680.0,324.0,3.1375,363.0,0.0,622
13.2,52.44,16.0,3050.0,1444.0,512.0,5.2463,559.0,0.0,623
13.15,52.5,34.0,1280.0,754.0,294.0,3.1333,268.0,0.0,624
13.67,52.45,23.0,1551.0,555.0,243.0,4.6792,236.0,0.0,625
13.57,52.39,30.0,2835.0,1669.0,652.0,3.3616,711.0,0.0,626
13.2,52.47,17.0,3724.0,2536.0,971.0,3.2649,1023.0,0.0,627
13.66,52.42,48.0,1562.0,1469.0,424.0,2.5673,439.0,0.0,628
13.6,52.47,38.0,1231.0,1217.0,354.0,1.8661,346.0,0.0,629
13.25,52.56,14.0,999.0,1037.0,244.0,2.7125,232.0,0.0,630
13.54,52.51,26.0,4050.0,2072.0,636.0,4.0781,712.0,0.0,631
13.28,52.5,42.0,932.0,900.0,263.0,1.8039,254.0,0.0,632
13.64,52.42,34.0,3978.0,2725.0,1035.0,1.7622,1073.0,0.0,633
13.25,52.59,38.0,2172.0,830.0,368.0,3.9091,437.0,0.0,634
13.11,52.41,52.0,1881.0,640.0,321.0,6.871,334.0,0.0,635
13.68,52.42,36.0,1057.0,658.0,207.0,4.7708,207.0,0.0,636
13.19,52.56,28.0,1445.0,1017.0,284.0,3.6693,268.0,0.0,637
13.78,52.54,39.0,2754.0,2263.0,619.0,2.2454,652.0,0.0,638
13.78,52.52,20.0,3196.0,2929.0,983.0,3.0206,994.0,0.0,639
13.8,52.52,38.0,3272.0,1255.2263374485597,726.0,2.8295,731.0,0.0,640
13.79,52.55,36.0,1882.0,1005.0,409.0,3.8,453.0,0.0,641
13.55,52.49,31.0,1795.0,872.0,282.0,3.6054629076086955,281.0,0.0,642
13.49,52.65,39.0,2902.0,1007.0,420.0,6.1953,460.0,0.0,643
13.2,52.42,28.0,1609.0,1064.0,290.0,1.1125,340.0,0.0,644
13.67,52.42,43.0,2527.0,1332.0,558.0,3.0465,619.0,0.0,645
13.62,52.4,23.0,4247.0,2357.0,823.0,5.1321,835.0,0.0,646
13.27,52.53,32.0,1578.0,836.0,292.0,3.9063,284.0,0.0,647
13.22,52.59,11.0,2394.0,1393.0,409.0,5.5875,403.0,0.0,648
13.13,52.43,27.0,1492.0,717.0,254.0,1.8906,393.0,0.0,649
13.6,52.46,8.0,1268.0,1237.0,326.0,1.3708,336.0,0.0,650
13.69,52.45,24.0,4410.0,2362.0,862.0,2.9406,939.0,0.0,651
13.55,52.47,32.0,2301.9284731774414,1255.2263374485597,441.2774725274725,3.3926,470.98664225337797,0.0,652
13.13,52.42,22.0,2367.0,1333.0,488.0,3.6304,492.0,0.0,653
13.52,52.37,18.0,1867.0,802.0,314.0,1.8242,424.0,0.0,654
13.74,52.47,30.0,2695.0,1098.0,420.0,5.3972,424.0,0.0,655
13.45,52.65,30.0,2370.0,1248.0,410.0,3.1442,412.0,0.0,656
13.44,52.64,38.0,175.0,129.0,20.0,3.6054629076086955,22.0,0.0,657
13.59,52.39,37.0,3223.0,1325.0,539.0,4.0938,564.0,0.0,658
13.26,52.6,14.0,1740.0,850.0,317.0,2.5812,391.0,0.0,659
13.53,52.59,5.0,1519.0,705.0,186.0,3.6054629076086955,186.0,0.0,660
13.61,52.41,13.0,4760.0,309.0,132.0,5.4618,938.0,0.0,661
13.68,52.45,40.0,2681.0,1144.0,669.0,3.0461,737.0,0.0,662
13.34,52.54,16.0,1466.0,661.0,209.0,6.2893,196.0,0.0,663
13.66,52.37,28.0,4930.0,2232.0,441.2774725274725,4.3232,470.98664225337797,0.0,664
13.49,52.59,34.0,3718.0,2510.0,632.0,5.3311,676.0,0.0,665
13.68,52.41,47.0,1527.0,1102.0,282.0,4.0,283.0,0.0,666
13.59,52.38,14.0,2493.0,1296.0,418.0,5.4508,407.0,0.0,667
13.57,52.38,52.0,2307.0,1127.0,548.0,1.8447,583.0,0.0,668
13.57,52.37,33.0,1759.0,943.0,315.0,5.223,311.0,0.0,669
