longitude,latitude,f1,f2,f3,f4,f5,f6,t1,id
12.33,52.59,47.0,1315.0,581.0,268.0,5.4024,290.0,253000.0,2146
12.36,52.6,37.0,1812.0,1640.0,447.0,1.9348,500.0,99100.0,2147
12.65,52.42,17.0,3845.0,3102.0,944.0,2.3658,1051.0,164100.0,2148
13.35,52.99,26.0,2955.0,1074.0,373.0,3.665552516894221,377.0,191930.96528948846,2149
13.32,52.97,42.0,718.0,324.0,131.0,6.4018,140.0,191930.96528948846,2150
13.37,53.01,26.0,2523.0,1377.0,450.0,5.2542,437.0,234600.0,2151
13.64,52.15,24.0,979.0,723.0,205.0,2.5926,201.0,72300.0,2152
13.28,52.27,37.0,1249.0,583.0,214.0,5.7422,218.0,330700.0,2153
12.52,52.83,50.0,2989.0,1345.0,775.0,3.2426,832.0,442900.0,2154
13.84,52.35,17.0,4413.0,1674.0,608.0,6.9772,672.0,383300.0,2155
12.98,51.97,19.0,518.0,216.0,80.0,2.7083,108.0,64500.0,2156
13.19,52.63,24.0,2221.4102736512973,1225.2837321251593,430.14788333569305,3.5659,457.5068800028618,281300.0,2157
14.03,52.86,27.0,2682.0,1010.0,399.0,3.15,606.0,86900.0,2158
13.25,52.77,40.0,1958.0,876.0,364.0,3.6406,333.0,326100.0,2159
13.7,52.91,3.0,2221.4102736512973,3032.0,1004.0,5.9263,1056.0,251800.0,2160
13.22,52.06,52.0,3452.0,2987.0,753.0,2.8135,784.0,260300.0,2161
11.67,53.13,23.0,149.0,101.0,34.0,2.6458,32.0,112500.0,2162
13.02,52.47,33.0,2691.0,2390.0,681.0,2.4048,726.0,208300.0,2163
13.22,52.42,52.0,2465.0,1170.0,498.0,4.0793,489.0,306700.0,2164
13.2,52.4,22.0,1194.0,545.0,223.0,3.8603,207.0,134300.0,2165
12.74,52.31,7.0,1973.0,1047.0,303.0,6.234,328.0,292200.0,2166
13.11,52.02,17.0,1880.0,798.0,342.0,1.4676,467.0,65000.0,2167
13.05,52.78,23.0,1533.0,693.0,230.0,7.898,226.0,258200.0,2168
13.35,53.27,29.0,1297.0,909.0,253.0,1.9236,262.0,106300.0,2169
13.83,52.85,32.0,1218.0,1292.0,304.0,1.5781,342.0,102900.0,2170
12.34,52.59,4.0,1029.0,416.0,122.0,3.665552516894221,126.0,191930.96528948846,2171
14.17,52.54,8.0,2756.0,1045.0,340.0,3.665552516894221,343.0,444100.0,2172
13.59,53.35,48.0,1550.0,641.0,276.0,3.665552516894221,253.0,463500.0,2173
13.06,52.16,37.0,1264.0,783.0,273.0,3.3438,274.0,199600.0,2174
14.11,52.58,44.0,1103.0,760.0,247.0,1.6887,265.0,99600.0,2175
14.06,53.15,8.0,1841.0,1243.0,394.0,4.0614,409.0,107000.0,2176
13.42,52.3,35.0,2983.0,1614.0,543.0,5.7794,526.0,272400.0,2177
14.32,53.08,30.0,1349.0,2646.0,552.0,1.9318,519.0,115900.0,2178
14.19,52.02,40.0,2201.0,2682.0,595.0,2.359,636.0,143400.0,2179
12.96,52.37,19.0,3244.0,1463.0,710.0,2.0469,776.0,66900.0,2180
12.98,52.66,23.0,2754.0,887.0,432.0,3.3654,577.0,225000.0,2181
13.13,52.4,36.0,2422.0,1193.0,421.0,4.8462,420.0,225700.0,2182
13.23,52.34,52.0,2568.0,1102.0,345.0,3.665552516894221,345.0,191930.96528948846,2183
13.1,52.21,17.0,1527.0,688.0,423.0,1.6007,503.0,187500.0,2184
14.13,51.91,17.0,3019.0,1538.0,545.0,2.793,578.0,76500.0,2185
12.23,53.18,17.0,3719.0,2089.0,561.0,6.7867,588.0,273700.0,2186
12.21,53.14,20.0,2606.0,1361.0,426.0,4.5787,424.0,245100.0,2187
13.86,53.48,35.0,1185.0,615.0,191.0,4.6154,202.0,86200.0,2188
12.5,53.2,21.0,1885.0,1539.0,388.0,2.5208,398.0,58500.0,2189
12.96,52.54,22.0,5201.0,1225.2837321251593,817.0,4.7952,865.0,141400.0,2190
12.93,52.51,52.0,1433.0,612.0,213.0,4.7708,229.0,314700.0,2191
12.87,52.8,36.0,2910.0,3055.0,782.0,1.9029,819.0,98000.0,2192
14.47,52.3,19.0,2968.0,1430.0,459.0,5.3339,503.0,371700.0,2193
13.44,52.23,12.0,3964.0,1707.0,549.0,5.1624,524.0,267900.0,2194
13.29,52.63,26.0,4822.0,2288.0,805.0,4.2281,845.0,206000.0,2195
13.44,52.36,20.0,1591.0,1916.0,536.0,1.3531,589.0,94600.0,2196
13.69,52.84,21.0,1318.0,618.0,197.0,4.8214,202.0,117800.0,2197
13.51,52.05,35.0,1581.0,580.0,388.0,4.05,422.0,423100.0,2198
12.42,52.38,50.0,3265.0,1256.0,443.0,6.3997,509.0,191930.96528948846,2199
13.19,52.69,19.0,1891.0,1693.0,416.0,2.7813,465.0,112900.0,2200
13.7,51.86,45.0,1747.0,1680.0,441.0,2.6051,484.0,155500.0,2201
13.96,52.81,52.0,2909.0,1711.0,830.0,3.0296,851.0,191930.96528948846,2202
14.07,52.77,23.0,2221.4102736512973,2750.0,430.14788333569305,3.665552516894221,457.5068800028618,191930.96528948846,2203
13.85,52.83,41.0,98.0,68.0,19.0,2.225,20.0,212500.0,2204
13.79,52.83,50.0,2935.0,1031.0,479.0,7.5,473.0,295200.0,2205
14.05,52.88,52.0,2877.0,1186.0,704.0,3.2645,721.0,175000.0,2206
13.78,52.85,22.0,2731.0,1215.0,483.0,2.83,632.0,110500.0,2207
13.81,52.88,31.0,1783.0,1266.0,358.0,2.2264,382.0,50800.0,2208
13.67,52.75,48.0,2413.0,770.0,248.0,3.665552516894221,261.0,191930.96528948846,2209
13.8,52.84,30.0,1751.0,731.0,263.0,6.005,269.0,263900.0,2210
13.1,51.98,36.0,2031.0,817.0,337.0,5.1271,339.0,458300.0,2211
13.08,52.0,29.0,2904.0,1225.2837321251593,765.0,2.6111,892.0,168800.0,2212
13.41,51.87,42.0,1467.0,577.0,204.0,6.6368,203.0,191930.96528948846,2213
13.44,51.87,23.0,4412.0,2380.0,825.0,4.54,910.0,213100.0,2214
13.01,52.01,52.0,1665.0,656.0,282.0,5.249,280.0,351900.0,2215
13.5,52.04,34.0,2633.0,1313.0,428.0,4.0909,471.0,232900.0,2216
13.12,52.1,26.0,2155.0,956.0,365.0,4.0132,339.0,174700.0,2217
13.64,51.84,34.0,2070.0,784.0,294.0,4.0417,357.0,182800.0,2218
13.31,51.89,33.0,1520.0,658.0,242.0,4.875,537.4777164400161,269300.0,2219
13.33,51.95,30.0,2686.0,2477.0,573.0,3.4427,613.0,160800.0,2220
12.46,52.88,31.0,981.0,734.0,239.0,4.875,222.0,232400.0,2221
12.58,52.75,36.0,877.0,349.0,168.0,3.4167,175.0,339100.0,2222
12.38,52.95,41.0,1594.0,1074.0,355.0,1.9356,367.0,90600.0,2223
12.33,52.75,35.0,1323.0,1084.0,240.0,5.0753,269.0,178000.0,2224
12.9,53.09,27.0,1596.0,1703.0,289.0,4.1,297.0,184900.0,2225
13.59,52.7,46.0,1686.0,870.0,320.0,3.4643,303.0,136300.0,2226
13.68,52.47,35.0,1625.0,1134.0,288.0,4.5595,302.0,164900.0,2227
14.12,52.51,12.0,3449.0,1754.0,551.0,5.6235,522.0,130600.0,2228
14.35,52.65,19.0,2949.0,1425.0,548.0,2.9615,662.0,178100.0,2229
14.23,52.67,51.0,1454.0,729.0,252.0,3.3125,235.0,70100.0,2230
13.52,52.4,34.0,1552.0,2093.0,413.0,2.2125,444.0,103200.0,2231
13.44,52.41,44.0,1675.0,806.0,311.0,3.0694,317.0,135300.0,2232
12.89,52.37,35.0,2739.0,1481.0,483.0,4.5655,475.0,176600.0,2233
12.88,52.28,17.0,1968.0,996.0,331.0,3.7031,364.0,114300.0,2234
12.78,52.32,6.0,2221.4102736512973,2997.0,1029.0,4.6187,993.0,205000.0,2235
13.01,52.27,50.0,1050.0,485.0,260.0,1.1607,288.0,51700.0,2236
12.69,52.08,52.0,1512.0,651.0,321.0,3.6852,321.0,185300.0,2237
12.93,52.23,36.0,2794.0,1334.0,472.0,4.3462,523.0,222100.0,2238
12.82,52.45,23.0,3546.0,1533.0,518.0,5.276,553.0,224500.0,2239
12.71,52.42,48.0,1379.0,696.0,304.0,2.1167,327.0,94900.0,2240
12.98,52.57,35.0,1814.0,1025.0,384.0,4.425,365.0,268400.0,2241
13.04,52.64,48.0,1798.0,987.0,374.0,1.0972,432.0,104500.0,2242
13.04,52.77,28.0,5173.0,1225.2837321251593,954.0,3.8438,1069.0,130800.0,2243
13.16,52.68,16.0,3574.0,1503.0,487.0,3.665552516894221,466.0,355900.0,2244
12.53,52.42,14.0,5180.0,1639.0,991.0,4.5,1051.0,222200.0,2245
12.57,52.62,29.0,2049.0,787.0,309.0,3.7414,330.0,98500.0,2246
12.45,52.49,21.0,2221.4102736512973,1225.2837321251593,430.14788333569305,4.0739,1105.0,115400.0,2247
12.91,52.56,52.0,1148.0,481.0,215.0,5.454,214.0,240900.0,2248
12.35,52.62,26.0,1609.0,1868.0,497.0,2.7038,534.0,227100.0,2249
12.97,52.43,17.0,2500.0,1242.0,368.0,7.7313,343.0,316700.0,2250
12.37,52.52,33.0,1504.0,584.0,223.0,3.4792,325.0,94600.0,2251
12.64,52.59,46.0,1399.0,410.0,152.0,3.665552516894221,148.0,191930.96528948846,2252
12.63,52.58,42.0,1988.0,1239.0,402.0,3.2569,402.0,201500.0,2253
12.61,52.14,29.0,2307.0,1218.0,402.0,3.4306,452.0,194200.0,2254
12.35,52.41,11.0,640.0,268.0,90.0,3.4514,134.0,100000.0,2255
12.46,52.11,33.0,2791.0,1714.0,485.0,4.8304,496.0,224900.0,2256
12.38,52.17,36.0,2221.4102736512973,2314.0,892.0,7.8997,852.0,191930.96528948846,2257
12.33,52.27,27.0,3493.0,1481.0,666.0,2.3075,909.0,184200.0,2258
12.76,52.35,5.0,4413.0,2003.0,725.0,5.0267,804.0,253300.0,2259
12.75,52.33,39.0,1631.0,1034.0,328.0,4.5382,322.0,165700.0,2260
12.43,52.44,13.0,2394.0,1177.0,389.0,2.6875,458.0,74400.0,2261
12.72,52.15,21.0,2713.0,1287.0,440.0,4.5815,432.0,125500.0,2262
12.68,52.1,20.0,1886.0,1134.0,525.0,1.5029,586.0,100000.0,2263
13.32,52.38,21.0,730.0,965.0,224.0,2.0511,263.0,350000.0,2264
13.75,52.46,15.0,3103.0,3061.0,861.0,1.3729,965.0,110300.0,2265
13.81,52.53,41.0,2057.0,1805.0,506.0,1.2455,550.0,100800.0,2266
13.7,52.54,26.0,2636.0,1416.0,485.0,4.1917,468.0,84000.0,2267
13.8,52.47,36.0,2752.0,1211.0,452.0,5.0526,459.0,269800.0,2268
14.22,52.17,14.0,2221.4102736512973,2407.0,941.0,4.2262,1034.0,244300.0,2269
14.57,52.26,43.0,1356.0,796.0,329.0,1.7159,333.0,189700.0,2270
12.7,52.12,37.0,934.0,587.0,230.0,3.625,231.0,181300.0,2271
13.17,52.1,2.0,227.0,114.0,49.0,3.1591,35.0,434700.0,2272
12.79,52.15,27.0,1499.0,755.0,414.0,3.875,426.0,258300.0,2273
12.66,52.26,33.0,2015.0,1285.0,419.0,4.0655,484.0,226800.0,2274
12.39,53.07,29.0,4101.0,2630.0,867.0,4.6607,849.0,199800.0,2275
12.37,53.15,20.0,1490.0,1474.0,326.0,1.4937,318.0,54700.0,2276
12.9,51.96,37.0,3058.0,1351.0,523.0,3.5179,567.0,130800.0,2277
13.23,51.94,35.0,2458.0,1047.0,554.0,4.0283,576.0,412500.0,2278
12.97,51.97,24.0,3810.0,1818.0,590.0,5.8053,579.0,255900.0,2279
13.16,52.06,36.0,2386.0,1176.0,374.0,4.5122,396.0,113300.0,2280
13.02,52.96,52.0,1642.0,1432.0,513.0,1.9063,570.0,300000.0,2281
13.17,53.01,20.0,5483.0,2892.0,1057.0,4.6845,1079.0,250000.0,2282
12.8,52.88,8.0,2750.0,1526.0,484.0,5.102,479.0,156500.0,2283
13.19,51.92,17.0,1558.0,803.0,431.0,2.6934,479.0,160200.0,2284
13.22,51.91,19.0,1515.0,975.0,266.0,4.3906,253.0,241200.0,2285
13.46,52.2,35.0,1760.0,984.0,384.0,3.4167,447.0,198200.0,2286
13.84,53.22,35.0,4466.0,2134.0,743.0,5.7389,740.0,251800.0,2287
13.15,51.9,19.0,541.0,457.0,106.0,3.3583,104.0,102800.0,2288
13.45,52.23,36.0,1471.0,751.0,230.0,5.4555,246.0,395100.0,2289
13.05,52.11,52.0,582.0,241.0,106.0,2.4,131.0,125000.0,2290
13.21,52.28,35.0,2916.0,1870.0,432.0,3.625,594.0,55000.0,2291
13.15,52.24,5.0,4116.0,2770.0,905.0,3.1142,990.0,150000.0,2292
13.31,52.26,32.0,3058.0,1267.0,540.0,6.4949,595.0,417800.0,2293
13.29,52.36,17.0,2634.0,1454.0,560.0,3.7976,641.0,275000.0,2294
14.59,52.23,16.0,2221.4102736512973,879.0,280.0,5.2146,1147.0,255200.0,2295
14.62,52.21,7.0,1761.0,974.0,308.0,3.7261,309.0,83900.0,2296
14.39,52.16,28.0,1079.0,1358.0,285.0,2.52,306.0,131900.0,2297
14.31,52.53,16.0,1591.0,926.0,239.0,6.2452,225.0,266300.0,2298
14.51,52.54,25.0,182.0,71.0,52.0,1.0208,48.0,78600.0,2299
14.28,52.55,15.0,1206.0,677.0,270.0,3.9219,282.0,142600.0,2300
14.27,52.52,30.0,3306.0,1623.0,648.0,2.8614,629.0,145200.0,2301
14.24,52.79,13.0,2899.0,1946.0,579.0,2.9875,657.0,172000.0,2302
14.54,52.52,19.0,2460.0,1225.0,425.0,4.1576,405.0,141500.0,2303
13.66,52.51,24.0,2080.0,1976.0,478.0,2.6917,514.0,170000.0,2304
13.8,52.54,19.0,1215.0,1349.0,423.0,2.6607,360.0,226500.0,2305
13.99,52.68,22.0,1489.0,662.0,470.0,3.5179,436.0,197200.0,2306
13.83,52.15,9.0,5558.0,2717.0,1043.0,3.6455,1099.0,139200.0,2307
14.09,52.52,16.0,2396.0,1338.0,518.0,2.1653,526.0,78800.0,2308
14.06,52.54,22.0,3568.0,1952.0,938.0,3.1667,938.0,161000.0,2309
14.09,52.33,33.0,2095.0,941.0,304.0,5.761,342.0,259600.0,2310
13.88,52.39,35.0,2700.0,1995.0,383.0,4.9757,422.0,191930.96528948846,2311
13.94,52.39,17.0,4199.0,2020.0,630.0,6.1228,629.0,375700.0,2312
13.62,52.28,32.0,1657.0,2071.0,598.0,2.1135,579.0,152500.0,2313
13.7,52.47,36.0,3511.0,2965.0,695.0,4.0878,664.0,186800.0,2314
13.64,52.38,22.0,2221.4102736512973,1225.2837321251593,430.14788333569305,3.665552516894221,457.5068800028618,191930.96528948846,2315
13.69,52.17,52.0,1004.0,590.0,226.0,4.2404,231.0,351000.0,2316
13.54,52.29,6.0,3416.0,1319.0,467.0,6.9326,493.0,324600.0,2317
13.82,52.22,19.0,1303.0,450.0,145.0,3.665552516894221,155.0,483100.0,2318
13.11,52.92,44.0,1527.0,608.0,245.0,4.0357,246.0,187800.0,2319
12.51,52.96,52.0,3104.0,1157.0,647.0,3.12,687.0,241400.0,2320
13.45,52.32,25.0,1305.0,789.0,235.0,3.2993,270.0,91100.0,2321
13.42,52.36,6.0,2221.4102736512973,2354.0,931.0,6.8869,959.0,263100.0,2322
13.36,52.17,34.0,4272.0,2916.0,962.0,1.9829,996.0,82800.0,2323
13.72,51.95,15.0,1898.0,1527.0,381.0,4.4792,395.0,212500.0,2324
13.8,52.3,21.0,2535.0,1012.0,368.0,5.6177,383.0,183800.0,2325
14.72,52.02,46.0,2511.0,1583.0,469.0,3.0603,490.0,70800.0,2326
13.78,51.94,17.0,1564.0,713.0,362.0,1.6186,396.0,77100.0,2327
13.91,52.03,41.0,2331.0,1839.0,537.0,2.288,636.0,263500.0,2328
13.94,52.03,25.0,4209.0,2568.0,703.0,5.2882,731.0,223100.0,2329
13.59,51.92,5.0,2221.4102736512973,1225.2837321251593,430.14788333569305,5.7797,457.5068800028618,309200.0,2330
13.78,52.84,23.0,1986.0,826.0,260.0,7.7752,278.0,380000.0,2331
13.53,52.86,16.0,1566.0,652.0,287.0,1.9038,306.0,60800.0,2332
13.95,52.9,26.0,2762.0,1716.0,459.0,5.6062,496.0,226800.0,2333
14.1,52.95,18.0,3631.0,2357.0,757.0,2.875,947.0,184400.0,2334
14.12,52.92,22.0,1249.0,699.0,308.0,2.6033,335.0,121600.0,2335
13.71,52.74,50.0,1845.0,1109.0,335.0,2.8971,349.0,127800.0,2336
13.41,52.87,40.0,494.0,547.0,135.0,2.8015,114.0,114800.0,2337
13.98,53.17,25.0,1799.0,1225.2837321251593,538.0,3.0083,557.0,163500.0,2338
13.92,52.98,22.0,3369.0,2751.0,710.0,4.0474,771.0,182100.0,2339
13.64,53.1,19.0,3330.0,1837.0,915.0,3.0173,1010.0,393800.0,2340
14.04,52.86,34.0,1617.0,1530.0,500.0,2.6182,493.0,172600.0,2341
13.45,52.74,12.0,3738.0,2337.0,664.0,3.9647,710.0,135000.0,2342
13.43,52.72,16.0,568.0,307.0,116.0,2.1518,124.0,107400.0,2343
13.84,52.74,31.0,1484.0,1163.0,336.0,2.625,314.0,72100.0,2344
13.91,52.72,24.0,1438.0,665.0,416.0,2.975,454.0,191930.96528948846,2345
14.17,52.74,48.0,1766.0,1908.0,466.0,1.9872,497.0,168800.0,2346
14.1,52.69,52.0,2087.0,1197.0,488.0,3.0149,510.0,218400.0,2347
13.98,53.0,35.0,2189.0,1193.0,562.0,2.8042,607.0,240900.0,2348
14.11,53.14,52.0,1457.0,802.0,342.0,0.9566,389.0,69000.0,2349
14.3,53.06,34.0,2003.0,1226.0,443.0,3.0613,466.0,136700.0,2350
14.29,53.11,22.0,4162.0,1804.0,430.14788333569305,2.5459,457.5068800028618,179300.0,2351
14.37,53.21,43.0,1241.0,612.0,266.0,2.8194,240.0,81300.0,2352
13.05,52.43,19.0,3354.0,1948.0,682.0,3.0192,537.4777164400161,142300.0,2353
14.28,53.21,28.0,441.0,504.0,108.0,2.9107,106.0,152500.0,2354
14.29,53.28,13.0,2343.0,1347.0,405.0,4.0027,409.0,93100.0,2355
13.56,52.68,13.0,3056.0,1600.0,824.0,3.3003,861.0,207800.0,2356
13.57,52.58,20.0,3592.0,1865.0,781.0,2.0258,868.0,64800.0,2357
13.7,52.67,25.0,1719.0,1098.0,324.0,3.625,331.0,121800.0,2358
13.69,52.66,35.0,928.0,538.0,248.0,2.4583,264.0,197900.0,2359
13.68,52.75,25.0,2670.0,936.0,461.0,2.7717,527.0,354000.0,2360
13.2,52.75,34.0,2459.0,1139.0,463.0,4.0347,489.0,353600.0,2361
13.22,52.81,17.0,5654.0,2237.0,953.0,3.0465,1085.0,144100.0,2362
13.18,53.08,39.0,2390.0,1246.0,422.0,3.7857,444.0,245700.0,2363
13.17,53.0,7.0,3200.0,1522.0,470.0,4.6914,477.0,142200.0,2364
13.26,52.89,52.0,4001.0,1886.0,756.0,3.3239,809.0,350000.0,2365
13.17,52.86,50.0,2589.0,945.0,544.0,5.2519,569.0,376600.0,2366
13.3,53.21,37.0,1045.0,1666.0,337.0,1.7929,361.0,97200.0,2367
13.29,53.1,34.0,2245.0,1849.0,429.0,3.5446,394.0,185500.0,2368
12.8,52.89,29.0,994.0,302.0,117.0,2.3125,226.0,67900.0,2369
12.76,52.97,29.0,3684.0,1225.2837321251593,430.14788333569305,1.6955,457.5068800028618,179700.0,2370
12.96,52.9,15.0,1036.0,395.0,157.0,5.8343,149.0,191930.96528948846,2371
12.66,52.94,31.0,1736.0,497.0,170.0,6.3835,250.0,407800.0,2372
12.81,53.13,44.0,1282.0,494.0,209.0,5.618,216.0,365900.0,2373
12.74,53.21,34.0,1411.0,1040.0,299.0,3.4338,292.0,195200.0,2374
12.22,52.89,16.0,4961.0,2654.0,804.0,4.2823,902.0,138300.0,2375
12.0,53.1,36.0,1184.0,672.0,241.0,1.9107,316.0,39800.0,2376
11.74,53.02,45.0,907.0,479.0,161.0,3.0862,188.0,79000.0,2377
11.84,53.07,36.0,1336.0,678.0,249.0,5.5789,258.0,292000.0,2378
12.19,53.18,8.0,446.0,188.0,68.0,3.665552516894221,62.0,465600.0,2379
11.47,53.1,15.0,3712.0,1888.0,890.0,3.6875,1005.0,209600.0,2380
12.33,53.08,6.0,3694.0,1554.0,527.0,6.8333,574.0,348000.0,2381
12.16,53.23,11.0,2521.0,1390.0,477.0,3.5265,521.0,124800.0,2382
12.31,53.31,44.0,603.0,588.0,218.0,2.0536,207.0,186400.0,2383
13.79,53.32,29.0,1940.0,1070.0,332.0,3.6597,337.0,145600.0,2384
13.69,53.4,15.0,2376.0,1197.0,510.0,3.1417,538.0,74600.0,2385
13.89,53.3,18.0,2130.0,863.0,346.0,2.3571,545.0,79200.0,2386
14.12,53.32,31.0,2338.0,1225.2837321251593,631.0,2.6734,652.0,158500.0,2387
11.72,53.01,22.0,4423.0,1995.0,582.0,3.665552516894221,622.0,376200.0,2388
14.47,52.32,33.0,2199.0,827.0,319.0,6.1349,312.0,191930.96528948846,2389
14.47,52.34,35.0,2190.0,1154.0,401.0,3.8456,384.0,159800.0,2390
13.41,53.24,45.0,1434.0,735.0,518.0,1.5,627.0,162500.0,2391
11.92,52.91,30.0,2685.0,951.0,523.0,2.6184,546.0,113900.0,2392
11.91,52.9,48.0,1001.0,605.0,175.0,1.8333,205.0,58200.0,2393
12.34,53.23,35.0,2353.0,1368.0,455.0,2.325,483.0,63200.0,2394
13.87,52.77,45.0,131.0,89.0,31.0,2.6071,28.0,112500.0,2395
13.72,53.05,9.0,2221.4102736512973,2239.0,972.0,3.24,457.5068800028618,264600.0,2396
13.22,51.84,29.0,1929.0,686.0,455.0,5.5347,523.0,191930.96528948846,2397
13.2,52.32,27.0,1515.0,1178.0,309.0,1.4432,358.0,48100.0,2398
13.16,52.19,35.0,1604.0,904.0,337.0,4.7411,334.0,336400.0,2399
13.18,52.2,26.0,2647.0,1422.0,522.0,3.7212,536.0,183800.0,2400
14.08,52.18,42.0,1385.0,740.0,274.0,2.6055,273.0,78000.0,2401
14.08,52.17,40.0,1821.0,777.0,441.0,2.3375,447.0,355200.0,2402
13.58,53.12,16.0,3158.0,1596.0,528.0,4.1739,515.0,131300.0,2403
13.57,53.1,23.0,1025.0,263.0,191.0,3.12,205.0,155000.0,2404
13.57,53.12,43.0,1683.0,2190.0,494.0,2.2391,520.0,152800.0,2405
14.63,51.87,30.0,1702.0,1966.0,442.0,1.5521,443.0,97500.0,2406
12.84,52.84,27.0,3410.0,2314.0,1086.0,3.4868,1156.0,165600.0,2407
13.48117240917013,53.44,52.0,1145.0,334.0,138.0,3.665552516894221,133.0,405800.0,2408
12.19,54.09,52.0,795.0,1118.0,275.0,1.2175,308.0,131300.0,2409
12.15,54.12,17.0,2395.0,1224.0,399.0,5.1182,410.0,249200.0,2410
12.34,52.65,34.0,1599.0,819.0,306.0,4.3194,294.0,197000.0,2411
13.66,52.7,39.0,759.0,883.0,226.0,2.125,215.0,143800.0,2412
13.65,52.7,3.0,2221.4102736512973,1225.2837321251593,430.14788333569305,4.538,457.5068800028618,278200.0,2413
13.45,53.15,50.0,1389.0,976.0,302.0,1.5882,364.0,327300.0,2414
13.48,53.82,26.0,3971.0,1792.0,723.0,2.7128,803.0,209900.0,2415
13.42,52.51012077939409,26.0,592.0,268.0,116.0,1.7596,121.0,120800.0,2416
12.1,53.94,14.0,3019.0,1639.0,582.0,1.5288,643.0,103400.0,2417
13.33,52.16,52.0,2053.0,900.0,417.0,3.0707,480.0,417900.0,2418
13.33,52.17,36.0,1925.0,1405.0,422.0,2.162,443.0,51900.0,2419
11.5,53.33,34.0,1261.0,1027.0,303.0,2.2946,315.0,88800.0,2420
11.5,53.32,5.0,2221.4102736512973,1225.2837321251593,430.14788333569305,4.5332,457.5068800028618,195500.0,2421
12.0,54.08,42.0,1761.0,480.0,255.0,5.3787,329.0,191930.96528948846,2422
12.0,54.09,46.0,2194.0,924.0,542.0,1.4028,563.0,68500.0,2423
12.0,54.07,28.0,1326.0,463.0,190.0,3.665552516894221,184.0,335200.0,2424
12.54,54.18,42.0,856.0,748.0,195.0,3.8,167.0,145800.0,2425
14.09,51.58,17.0,3583.0,1587.0,719.0,2.6979,700.0,75000.0,2426
11.73,53.82,23.0,1724.0,1336.0,542.0,1.3365,576.0,183300.0,2427
13.45,53.08,17.0,4466.0,2166.0,666.0,6.979,640.0,330700.0,2428
12.87,52.19,45.0,1786.0,1475.0,460.0,1.7772,526.0,97500.0,2429
11.66,53.38,25.0,2845.0,1611.0,628.0,3.2049,710.0,267400.0,2430
11.61,54.0,35.0,1395.0,756.0,253.0,3.6181,264.0,178600.0,2431
12.5,53.19,38.0,1754.0,928.0,354.0,4.1417,382.0,270800.0,2432
12.5,53.21,35.0,1724.0,1079.0,394.0,4.5521,419.0,263800.0,2433
11.74,53.47,27.0,2722.0,1164.0,419.0,4.6591,468.0,239900.0,2434
14.11,53.67,20.0,1852.0,1712.0,556.0,1.4565,556.0,152500.0,2435
12.7,53.56,12.0,2221.4102736512973,1225.2837321251593,430.14788333569305,3.2447,457.5068800028618,142200.0,2436
12.69,53.58,41.0,685.0,266.0,123.0,5.2289,141.0,384600.0,2437
11.55,53.96,10.0,3674.0,1864.0,718.0,2.6145,734.0,80300.0,2438
12.51,53.58,13.0,3651.0,1311.0,435.0,7.5402,465.0,340300.0,2439
12.93,54.02,52.0,1075.0,519.0,210.0,3.0769,249.0,230900.0,2440
14.12,52.32,49.0,702.0,458.0,187.0,4.8958,537.4777164400161,333600.0,2441
14.12,52.3,33.0,4979.0,2575.0,874.0,3.7958,934.0,152500.0,2442
14.13,52.3,26.0,1113.0,689.0,234.0,3.0486,222.0,83600.0,2443
12.54,54.16,16.0,2221.4102736512973,1225.2837321251593,430.14788333569305,3.3703,457.5068800028618,228700.0,2444
13.48117240917013,53.25,19.0,2221.4102736512973,2824.0,1068.0,6.0873,1139.0,277300.0,2445
13.48117240917013,53.25,50.0,1527.0,728.0,322.0,2.625,338.0,203200.0,2446
13.32,53.97,30.0,1671.0,966.0,282.0,3.1333,319.0,100000.0,2447
13.48117240917013,53.89,43.0,1165.0,1279.0,303.0,1.9615,317.0,141700.0,2448
13.49,53.49,27.0,1004.0,470.0,192.0,2.8942,192.0,116700.0,2449
11.77,54.01,18.0,2739.0,1072.0,374.0,6.1436,393.0,259500.0,2450
12.98,53.76,36.0,2452.0,2664.0,667.0,0.9298,734.0,100000.0,2451
13.76,53.8,52.0,1135.0,441.0,200.0,7.5418,219.0,191930.96528948846,2452
12.42,53.82,27.0,968.0,587.0,231.0,1.6071,240.0,55000.0,2453
13.48117240917013,53.32,10.0,1832.0,1664.0,429.0,2.0227,455.0,53300.0,2454
12.26,53.16,10.0,1564.0,643.0,347.0,2.7031,397.0,150000.0,2455
12.73,53.16,18.0,1746.0,1268.0,404.0,3.256,437.0,183300.0,2456
14.27,52.37,32.0,1260.0,560.0,207.0,6.5858,199.0,346700.0,2457
14.28,52.38,36.0,2074.0,954.0,363.0,3.1136,349.0,73800.0,2458
14.42,52.46,48.0,2539.0,930.0,364.0,4.7269,425.0,303900.0,2459
13.48117240917013,53.75,14.0,3338.0,1373.0,562.0,3.67,608.0,160100.0,2460
12.29,53.63,24.0,3305.0,2085.0,881.0,2.6641,982.0,168200.0,2461
13.36,54.0,49.0,1320.0,1405.0,328.0,2.4375,309.0,114000.0,2462
13.34,54.0,19.0,961.0,479.0,138.0,3.3438,218.0,156300.0,2463
12.72,53.92,30.0,2211.0,844.0,343.0,6.0666,346.0,311500.0,2464
13.25,54.05,37.0,1053.0,939.0,267.0,3.1989,266.0,320800.0,2465
